m   
1,1743260915.07267,0,0,-5,0.9268924593925476,0.8797540068626404,-2.0900955200195312,0.06841085106134415,0.10618960112333298,0.017805814743041992,0.05172684043645859,0.02547379583120346,-9.819439888000488,-0.022102055465746215,0.024653812712993817,-1.2531452845289104,2.725510062921024,1.6904910335899568,0.5949675027880178,3.178150535528492,False,7.75,3.178150535528492,100,0.05,0.06,0.06
1,1743260915.5783305,5,0,-5,0.935569703578949,0.9305500388145447,-2.0837478637695312,0.09325887262821198,0.09259969741106033,0.01108584925532341,0.01675526611506939,0.06207544356584549,-9.787614822387695,-0.028247185160774946,0.01917773247361493,-1.2529411055861663,2.9613514570443913,1.6376880234361715,0.5847045504455632,5.088225970932486,False,7.75,8.266376506460977,100,0.05,0.06,0.06
1,1743260916.0834253,10,0,-5,0.9637473821640015,0.9773021340370178,-2.0811538696289062,0.10598357766866684,0.06346189975738525,0.0007239245460368693,0.04180862009525299,0.11164137721061707,-9.868204116821289,-0.030587833722953345,0.010945302928644447,-1.2528788852268935,2.7044132807053542,2.439324563746373,0.46353901488166344,9.546132387900533,False,7.75,17.81250889436151,100,0.05,0.06,0.06
1,1743260917.5466437,5,0,-5,1.1237131357192993,0.9802207350730896,-2.076690673828125,0.03371752053499222,-0.04168880358338356,-0.0014476252254098654,-0.0382629819214344,0.2367403656244278,-9.772483825683594,-0.014031889704067706,-0.004872253675814587,-1.252283551302804,3.4033270877649677,2.3298679794320902,0.5587010251494127,4.95299605896732,False,7.75,22.76550495332883,100,0.05,0.06,0.06
1,1743260918.0496309,0,0,-5,1.1479105949401855,0.9233248829841614,-2.0772171020507812,-0.025396261364221573,-0.041342735290527344,-0.006004979368299246,0.05162380263209343,0.06889902055263519,-9.848167419433594,-0.005958667431002645,0.0004442418762612015,-1.2516842812797513,2.976647175220891,2.285455091035569,0.49850147998357286,3.273054756959938,False,7.75,26.038559710288766,100,0.05,0.06,0.06
2,1743260919.8826842,0,0,-5,0.952582061290741,0.7856147289276123,-2.0922164916992188,-0.05246720463037491,0.1272653490304947,-0.0007651264895685017,-0.012584767304360867,0.12183719873428345,-9.8969144821167,-0.013199784284150525,0.034804563138048625,-1.251576281649767,2.807889219658522,2.481010756612832,0.5622357625058069,3.1590834140533426,False,4.08,3.1590834140533426,50,0.12,0.23,0.08
2,1743260920.3855083,5,0,-5,0.8805989623069763,0.8360546827316284,-2.095062255859375,0.014302111230790615,0.15633362531661987,0.0005542401340790093,0.013691326603293419,0.15176963806152344,-9.860931396484375,-0.02686158294519716,0.034719589040739365,-1.25167883795439,3.4885799560575306,1.9443777075859745,0.4882289835725712,5.109512270187505,False,4.08,8.268595684240847,50,0.12,0.23,0.08
2,1743260920.8884249,10,0,-5,0.8429602384567261,0.9262493252754211,-2.0971527099609375,0.0823548436164856,0.14374428987503052,0.0019822721369564533,-0.01650553196668625,0.08121562004089355,-9.843792915344238,-0.0385435848824582,0.029599542126579493,-1.251318470791872,2.798288497163825,2.220916214805862,0.41595740609688703,9.650691032063186,False,4.08,17.919286716304033,50,0.12,0.23,0.08
2,1743260921.3912094,5,0,-5,0.8594486713409424,1.026871681213379,-2.0977096557617188,0.13899625837802887,0.08938029408454895,0.004441619850695133,-0.04646570235490799,0.061539970338344574,-9.828292846679688,-0.04584991349001738,0.017582338694606448,-1.2515016148270597,3.0018267387777446,1.6386411578525062,0.48942116724295986,5.159643398258938,False,4.08,23.078930114562972,50,0.12,0.23,0.08
2,1743260921.895214,0,0,-5,0.9338197112083435,1.1033326387405396,-2.0976333618164062,0.17064617574214935,0.005940255708992481,0.0095831248909235,-0.038656916469335556,0.16319823265075684,-9.720969200134277,-0.04396275702103778,0.0008707514139605487,-1.2511154396028592,3.4204997689552714,1.941962513182757,0.42224265648384807,3.2423902089650674,False,4.08,26.321320323528038,50,0.12,0.23,0.08
3,1743260965.1611931,0,0,-5,0.7789425849914551,0.216414213180542,-4.8705291748046875,0.32948780059814453,-0.2644299566745758,0.5624245405197144,0.07455410063266754,-0.019171930849552155,-9.27116870880127,0.0023669870315290416,0.0033033443779018185,0.8534493460099357,2.90666890683836,1.8474790966070356,0.4341172954945636,0.8187486531020851,True,6.21,0.8187486531020851,100,0.35,0.03,0.15
3,1743260965.6660235,5,0,-5,0.9974797964096069,0.03369729220867157,-4.550148010253906,0.39170950651168823,-0.4415634870529175,0.7500438690185547,0.05400347709655762,-0.058567825704813004,-9.648966789245605,0.00017721748086699493,-1.722458468017326e-05,0.851992648951336,2.995158873964368,1.7228828461456054,0.42785974900280616,4.027861752882043,False,6.21,4.846610405984128,100,0.35,0.03,0.15
3,1743260966.1690474,10,0,-5,1.1385875940322876,-0.2409253567457199,-4.1582183837890625,0.40281566977500916,-0.6131810545921326,0.8058193922042847,0.12223487347364426,-0.03701133280992508,-9.819284439086914,0.0003172657934515899,0.00014648813568574482,0.8505137089470963,2.7506133618336164,2.309448810854475,0.518086603071726,8.904564624143745,False,6.21,13.751175030127873,100,0.35,0.03,0.15
3,1743260966.6721132,5,0,-5,1.2945449352264404,-0.6547582745552063,-3.7045745849609375,0.42527636885643005,-0.8108624219894409,0.8006376624107361,0.16181187331676483,-0.029295634478330612,-9.848430633544922,0.0004943146372759424,-9.226142044660442e-06,0.8501265012606957,2.8039111877074983,2.1186427358590127,0.4895171767646862,3.979602070695469,False,6.21,17.730777100823342,100,0.35,0.03,0.15
