1,1747584426.6675038,0,0,-5,0.002904553199186921,0.11626476049423218,-4.835227966308594,-0.010344068519771099,-0.02768148109316826,-0.5696396827697754,0.0016093666709402227,0.02686729946645579,-3.1011301514808083,100.0,False
1,1747584428.6992967,2,0,-5,1.8849031925201416,0.0002747376565821469,-4.982215881347656,0.954330325126648,0.006492581684142351,0.15633198618888855,-0.11354180674884085,0.01725378040497546,3.078349420523025,100.0,False
1,1747584430.2233932,4,0,-5,3.850877523422241,-0.01384268794208765,-4.8645172119140625,0.827025830745697,0.009904870763421059,-0.10812540352344513,-0.1018203510513672,0.01606522526366792,3.081356365786027,100.0,False
1,1747584431.4928405,6,0,-5,4.3805155754089355,-0.10985395312309265,-4.770042419433594,0.01200763788074255,0.0030437095556408167,0.5373465418815613,-0.0002231911629502299,0.00023362749966004154,3.1221869839655865,100.0,False
1,1747584433.7727525,8,0,-5,8.284058570861816,0.182694211602211,-4.938758850097656,1.432802438735962,0.04162919148802757,-0.13846862316131592,-0.23815771469060432,0.03586966775289391,-3.1139673187295975,100.0,False
1,1747584434.7896814,10,0,-5,9.935755729675293,0.19618070125579834,-5.03045654296875,0.8530436158180237,-0.13217607140541077,0.0056531052105128765,-0.12613302419731345,0.02105327762838423,-3.1119057210890633,100.0,False
1,1747584438.06149,12.78707880610229,0.7870788061022891,-4.212921193897711,12.689539909362793,0.7098371386528015,-4.168182373046875,0.799686849117279,0.3366754651069641,0.07064496725797653,-0.11702094985661152,0.038837539086319074,-3.094784154555329,100.0,False
1,1747584440.034388,15.366791498881863,1.685366651272311,-4.85969162260265,15.247167587280273,1.811428427696228,-4.8582305908203125,0.8904311060905457,0.25075864791870117,-0.17744645476341248,-0.12563666830316417,0.06547740276186749,-3.0883413721258615,100.0,True
1,1747584442.0056155,16,0,-5,16.025833129882812,0.07589297741651535,-5.014701843261719,-0.1379135400056839,-1.0375672578811646,0.048325907438993454,-0.0021970609869943836,-0.11143149772712674,-3.1006585585670887,100.0,False
1,1747584444.363973,18,0,-5,18.17989730834961,-0.18245071172714233,-4.96405029296875,0.7850697636604309,0.6826674938201904,-0.03976154699921608,-0.14864314706834217,0.054544250837121326,-3.1069768804014966,100.0,False
1,1747584446.68472,17.726652555762797,-2.2733474442372037,-7.273347444237204,17.558237075805664,-2.3764476776123047,-7.372795104980469,-0.5929878950119019,-1.2478934526443481,-0.19299620389938354,0.09631857133225943,-0.17083152649191524,-3.135099320570183,100.0,False
1,1747584449.3269355,22,0,-5,22.398408889770508,0.4465096592903137,-4.736747741699219,1.3738369941711426,1.1434836387634277,-0.037876296788454056,-0.2862682717941478,0.2218031586358868,-3.0916000762650078,100.0,False
1,1747584451.6265721,26.68554432327085,2.6855443232708502,-2.3144556767291498,26.631792068481445,2.5537002086639404,-2.3855972290039062,0.6077850461006165,0.02525881491601467,0.36619532108306885,-0.12571562608223535,0.0035986584946572555,-3.0311311609079357,100.0,False
1,1747584456.0979526,26,0,-5,25.820009231567383,0.2358504980802536,-4.97393798828125,0.6092380285263062,0.6609916687011719,0.12822704017162323,-0.07256291297478316,0.1250160912752569,-3.0284103247553364,100.0,False
1,1747584458.3372593,27.425815916077475,-0.7439020874406417,-4.225389499667019,26.608924865722656,0.601879358291626,-4.019203186035156,-0.009469645097851753,-0.2836315631866455,0.7682719826698303,-0.0003562478164102117,0.0008633665786381378,-3.0157021270776854,100.0,True
1,1747584458.6412973,30,0,-5,26.580493927001953,0.4470536410808563,-3.7601165771484375,-0.06502953916788101,-0.3423179090023041,0.7728025913238525,-0.0003471995026728471,0.0007383892884918139,-3.016111774078892,100.0,False
